Date,SiteName,LocationName,WeekDay,TotalCount,Recording_ID
2015-04-14,York,Coney Street,Tuesday,23121,136317
2015-04-14,York,Micklegate,Tuesday,6264,286854
2015-04-14,York,Parliament Street at M&S,Tuesday,19089,724183
2015-04-14,York,Stonegate,Tuesday,18611,166459
2015-04-15,York,Church Street,Wednesday,3827,743305
2015-04-15,York,Coney Street,Wednesday,22401,327998
2015-04-15,York,Micklegate,Wednesday,6208,119754
2015-04-15,York,Parliament Street at M&S,Wednesday,16583,237604
2015-04-15,York,Stonegate,Wednesday,14639,906915
2015-04-16,York,Church Street,Thursday,3841,NA
2015-04-16,York,Coney Street,Thursday,23885,18518
2015-04-16,York,Micklegate,Thursday,6554,175354
2015-04-16,York,Parliament Street at M&S,Thursday,17865,524668
2015-04-16,York,Stonegate,Thursday,15039,556403
2015-04-17,York,Church Street,Friday,4617,469663
2015-04-17,York,Coney Street,Friday,25775,315764
2015-04-17,York,Micklegate,Friday,8861,673122
2015-04-17,York,Parliament Street at M&S,Friday,25554,767935
2015-04-17,York,Stonegate,Friday,17071,404247
2015-04-18,York,Church Street,Saturday,5149,121332
2015-04-18,York,Coney Street,Saturday,37734,174898
2015-04-18,York,Micklegate,Saturday,10996,779469
2015-04-18,York,Parliament Street at M&S,Saturday,41137,475587
2015-04-18,York,Stonegate,Saturday,26566,764755
2015-04-19,York,Church Street,Sunday,3177,790473
2015-04-19,York,Coney Street,Sunday,18114,164452
2015-04-19,York,Micklegate,Sunday,5500,90581
2015-04-19,York,Parliament Street at M&S,Sunday,13441,422359
2015-04-19,York,Stonegate,Sunday,15071,239464
2015-04-20,York,Church Street,Monday,3561,882073
2015-04-20,York,Coney Street,Monday,22819,151250
2015-04-20,York,Micklegate,Monday,5783,28084
2015-04-20,York,Parliament Street at M&S,Monday,21962,403004
2015-04-20,York,Stonegate,Monday,12251,504230
2015-04-21,York,Church Street,Tuesday,3517,706747
2015-04-21,York,Coney Street,Tuesday,21194,259724
2015-04-21,York,Micklegate,Tuesday,6791,437572
2015-04-21,York,Parliament Street at M&S,Tuesday,24219,277146
2015-04-21,York,Stonegate,Tuesday,12721,56769
2015-04-22,York,Church Street,Wednesday,3609,817530
2015-04-22,York,Coney Street,Wednesday,20091,373578
2015-04-22,York,Micklegate,Wednesday,6981,324207
2015-04-22,York,Parliament Street at M&S,Wednesday,21768,479049
2015-04-22,York,Stonegate,Wednesday,13342,979087
2015-04-23,York,Church Street,Thursday,3741,285996
2015-04-23,York,Coney Street,Thursday,17890,827022
2015-04-23,York,Micklegate,Thursday,6500,166046
2015-04-23,York,Parliament Street at M&S,Thursday,23446,NA
2015-04-23,York,Stonegate,Thursday,12694,744376
2015-04-24,York,Church Street,Friday,4967,NA
2015-04-24,York,Coney Street,Friday,25424,662995
2015-04-24,York,Micklegate,Friday,7996,308324
2015-04-24,York,Parliament Street at M&S,Friday,24266,471463
2015-04-24,York,Stonegate,Friday,16419,440849
2015-04-25,York,Church Street,Saturday,5013,669661
2015-04-25,York,Coney Street,Saturday,37388,531875
2015-04-25,York,Micklegate,Saturday,9389,932621
2015-04-25,York,Parliament Street at M&S,Saturday,25848,497078
2015-04-25,York,Stonegate,Saturday,29466,198272
2015-04-26,York,Church Street,Sunday,3455,270690
2015-04-26,York,Coney Street,Sunday,24040,972181
2015-04-26,York,Micklegate,Sunday,7615,360071
2015-04-26,York,Parliament Street at M&S,Sunday,18701,390421
2015-04-26,York,Stonegate,Sunday,17497,934063
2015-05-01,York,Church Street,Friday,4813,227429
2015-05-01,York,Coney Street,Friday,24958,817064
2015-05-01,York,Micklegate,Friday,7704,986403
2015-05-01,York,Parliament Street at M&S,Friday,21229,606504
2015-05-01,York,Stonegate,Friday,15956,971111
2015-05-02,York,Church Street,Saturday,5131,675587
2015-05-02,York,Coney Street,Saturday,36719,909862
2015-05-02,York,Micklegate,Saturday,17054,839086
2015-05-02,York,Parliament Street at M&S,Saturday,28716,204947
2015-05-02,York,Stonegate,Saturday,26049,381595
2015-05-03,York,Church Street,Sunday,3171,122530
2015-05-03,York,Coney Street,Sunday,25937,NA
2015-05-03,York,Micklegate,Sunday,6642,885553
2015-05-03,York,Parliament Street at M&S,Sunday,17719,917784
2015-05-03,York,Stonegate,Sunday,20018,327855
2015-04-27,York,Church Street,Monday,3629,29357
2015-04-27,York,Coney Street,Monday,24643,812988
2015-04-27,York,Micklegate,Monday,7200,976555
2015-04-27,York,Parliament Street at M&S,Monday,21033,80059
2015-04-27,York,Stonegate,Monday,11705,737848
2015-04-28,York,Church Street,Tuesday,3638,245898
2015-04-28,York,Coney Street,Tuesday,17934,841843
2015-04-28,York,Micklegate,Tuesday,6785,457941
2015-04-28,York,Parliament Street at M&S,Tuesday,20037,788025
2015-04-28,York,Stonegate,Tuesday,11212,54294
2015-04-29,York,Church Street,Wednesday,3124,919739
2015-04-29,York,Coney Street,Wednesday,18904,776134
2015-04-29,York,Micklegate,Wednesday,6578,799460
2015-04-29,York,Parliament Street at M&S,Wednesday,20131,386166
2015-04-29,York,Stonegate,Wednesday,12372,247085
2015-04-30,York,Church Street,Thursday,3304,147629
2015-04-30,York,Coney Street,Thursday,20822,486842
2015-04-30,York,Micklegate,Thursday,6531,935012
2015-04-30,York,Parliament Street at M&S,Thursday,18148,35550
2015-04-30,York,Stonegate,Thursday,12168,767868
2015-05-04,York,Church Street,Monday,4184,633421
2015-05-04,York,Coney Street,Monday,30010,825835
2015-05-04,York,Micklegate,Monday,6110,23839
2015-05-04,York,Parliament Street at M&S,Monday,24574,843904
2015-05-04,York,Stonegate,Monday,21803,870787
2015-05-05,York,Church Street,Tuesday,3480,819501
2015-05-05,York,Coney Street,Tuesday,18469,936851
2015-05-05,York,Micklegate,Tuesday,5338,382681
2015-05-05,York,Parliament Street at M&S,Tuesday,18682,405544
2015-05-05,York,Stonegate,Tuesday,10557,749517
2015-05-06,York,Church Street,Wednesday,3232,632192
2015-05-06,York,Coney Street,Wednesday,17370,845296
2015-05-06,York,Micklegate,Wednesday,5773,20751
2015-05-06,York,Parliament Street at M&S,Wednesday,14776,197687
2015-05-06,York,Stonegate,Wednesday,11685,681392
2015-05-07,York,Church Street,Thursday,3903,7649
2015-05-07,York,Coney Street,Thursday,20533,756598
2015-05-07,York,Micklegate,Thursday,6658,345846
2015-05-07,York,Parliament Street at M&S,Thursday,19884,607843
2015-05-07,York,Stonegate,Thursday,12052,192818
2015-05-08,York,Church Street,Friday,4646,726293
2015-05-08,York,Coney Street,Friday,20922,175073
2015-05-08,York,Micklegate,Friday,7065,550967
2015-05-08,York,Parliament Street at M&S,Friday,18665,NA
2015-05-08,York,Stonegate,Friday,13512,761776
2015-05-09,York,Church Street,Saturday,5202,729427
2015-05-09,York,Coney Street,Saturday,36338,560537
2015-05-09,York,Micklegate,Saturday,9004,225685
2015-05-09,York,Parliament Street at M&S,Saturday,25192,566117
2015-05-09,York,Stonegate,Saturday,26659,883653
2015-05-10,York,Church Street,Sunday,3341,21875
2015-05-10,York,Coney Street,Sunday,21877,742375
2015-05-10,York,Micklegate,Sunday,6068,13383
2015-05-10,York,Parliament Street at M&S,Sunday,16242,205213
2015-05-10,York,Stonegate,Sunday,17031,230834
2015-05-11,York,Church Street,Monday,3882,582513
2015-05-11,York,Coney Street,Monday,18991,122852
2015-05-11,York,Micklegate,Monday,6278,598151
2015-05-11,York,Parliament Street at M&S,Monday,22092,193516
2015-05-11,York,Stonegate,Monday,12612,437826
2015-05-12,York,Church Street,Tuesday,4081,843822
2015-05-12,York,Coney Street,Tuesday,19464,583948
2015-05-12,York,Micklegate,Tuesday,6373,850369
2015-05-12,York,Parliament Street at M&S,Tuesday,18892,81567
2015-05-12,York,Stonegate,Tuesday,13447,179026
2015-05-13,York,Church Street,Wednesday,4199,227181
2015-05-13,York,Coney Street,Wednesday,20709,77040
2015-05-13,York,Micklegate,Wednesday,7396,161647
2015-05-13,York,Parliament Street at M&S,Wednesday,17467,115709
2015-05-13,York,Stonegate,Wednesday,12998,NA
2015-05-14,York,Church Street,Thursday,3841,471289
2015-05-14,York,Coney Street,Thursday,20878,685434
2015-05-14,York,Micklegate,Thursday,6686,631612
2015-05-14,York,Parliament Street at M&S,Thursday,16680,723378
2015-05-14,York,Stonegate,Thursday,13114,152519
2015-05-15,York,Church Street,Friday,5132,908808
2015-05-15,York,Coney Street,Friday,24124,557074
2015-05-15,York,Micklegate,Friday,10208,803534
2015-05-15,York,Parliament Street at M&S,Friday,24543,190221
2015-05-15,York,Stonegate,Friday,17178,681614
2015-05-16,York,Church Street,Saturday,6190,599106
2015-05-16,York,Coney Street,Saturday,36372,199496
2015-05-16,York,Micklegate,Saturday,10568,276731
2015-05-16,York,Parliament Street at M&S,Saturday,28711,99514
2015-05-16,York,Stonegate,Saturday,29800,528836
2015-05-17,York,Church Street,Sunday,3357,116900
2015-05-17,York,Coney Street,Sunday,20451,681959
2015-05-17,York,Micklegate,Sunday,5051,321829
2015-05-17,York,Parliament Street at M&S,Sunday,12252,643095
2015-05-17,York,Stonegate,Sunday,15550,576397
2015-05-18,York,Church Street,Monday,3503,149198
2015-05-18,York,Coney Street,Monday,19320,3719
2015-05-18,York,Micklegate,Monday,5407,328910
2015-05-18,York,Parliament Street at M&S,Monday,17063,746195
2015-05-18,York,Stonegate,Monday,12340,171892
2015-05-19,York,Church Street,Tuesday,4267,337432
2015-05-19,York,Coney Street,Tuesday,17889,457815
2015-05-19,York,Micklegate,Tuesday,6492,502523
2015-05-19,York,Parliament Street at M&S,Tuesday,17737,735599
2015-05-19,York,Stonegate,Tuesday,13211,319444
2015-05-20,York,Church Street,Wednesday,4341,226114
2015-05-20,York,Coney Street,Wednesday,20929,86046
2015-05-20,York,Micklegate,Wednesday,6741,216141
2015-05-20,York,Parliament Street at M&S,Wednesday,20850,401514
2015-05-20,York,Stonegate,Wednesday,13784,389993
2015-05-21,York,Church Street,Thursday,4420,723807
2015-05-21,York,Coney Street,Thursday,21520,720771
2015-05-21,York,Micklegate,Thursday,7356,142219
2015-05-21,York,Parliament Street at M&S,Thursday,22753,669197
2015-05-21,York,Stonegate,Thursday,15059,336159
2015-05-22,York,Church Street,Friday,4609,50892
2015-05-22,York,Coney Street,Friday,25081,602550
2015-05-22,York,Micklegate,Friday,7070,NA
2015-05-22,York,Parliament Street at M&S,Friday,21453,948067
2015-05-22,York,Stonegate,Friday,16854,825987
2015-05-23,York,Church Street,Saturday,5310,398130
2015-05-23,York,Coney Street,Saturday,39636,674478
2015-05-23,York,Micklegate,Saturday,9539,385317
2015-05-23,York,Parliament Street at M&S,Saturday,32540,533014
2015-05-23,York,Stonegate,Saturday,29471,801933
2015-05-24,York,Church Street,Sunday,4288,502265
2015-05-24,York,Coney Street,Sunday,29383,286130
2015-05-24,York,Micklegate,Sunday,7539,206779
2015-05-24,York,Parliament Street at M&S,Sunday,18713,487951
2015-05-24,York,Stonegate,Sunday,24157,420249
2015-05-25,York,Church Street,Monday,3728,606617
2015-05-25,York,Coney Street,Monday,29088,NA
2015-05-25,York,Micklegate,Monday,6039,6715
2015-05-25,York,Parliament Street at M&S,Monday,18514,363218
2015-05-25,York,Stonegate,Monday,21794,137393
2015-05-26,York,Church Street,Tuesday,4586,854614
2015-05-26,York,Coney Street,Tuesday,27323,23519
2015-05-26,York,Micklegate,Tuesday,7539,811949
2015-05-26,York,Parliament Street at M&S,Tuesday,25921,32791
2015-05-26,York,Stonegate,Tuesday,19006,497028
2015-05-27,York,Church Street,Wednesday,4114,388984
2015-05-27,York,Coney Street,Wednesday,28570,608976
2015-05-27,York,Micklegate,Wednesday,6973,61165
2015-05-27,York,Parliament Street at M&S,Wednesday,24765,491780
2015-05-27,York,Stonegate,Wednesday,19838,356344
2015-05-28,York,Church Street,Thursday,5147,874453
2015-05-28,York,Coney Street,Thursday,27221,734186
2015-05-28,York,Micklegate,Thursday,8452,144219
2015-05-28,York,Parliament Street at M&S,Thursday,31935,496327
2015-05-28,York,Stonegate,Thursday,20869,205371
2015-05-29,York,Church Street,Friday,4650,173765
2015-05-29,York,Coney Street,Friday,27512,529542
2015-05-29,York,Micklegate,Friday,8042,289708
2015-05-29,York,Parliament Street at M&S,Friday,27363,367342
2015-05-29,York,Stonegate,Friday,21110,330167
2015-05-30,York,Church Street,Saturday,5042,548497
2015-05-30,York,Coney Street,Saturday,38430,684160
2015-05-30,York,Micklegate,Saturday,12231,944904
2015-05-30,York,Parliament Street at M&S,Saturday,37867,542586
2015-05-30,York,Stonegate,Saturday,28196,457430
2015-05-31,York,Church Street,Sunday,3361,771051
2015-05-31,York,Coney Street,Sunday,20017,842024
2015-05-31,York,Micklegate,Sunday,5060,126344
2015-05-31,York,Parliament Street at M&S,Sunday,16399,888843
2015-05-31,York,Stonegate,Sunday,15938,135277
2015-06-01,York,Church Street,Monday,3927,682323
2015-06-01,York,Coney Street,Monday,21085,NA
2015-06-01,York,Micklegate,Monday,5448,40148
2015-06-01,York,Parliament Street at M&S,Monday,17956,852293
2015-06-01,York,Stonegate,Monday,12984,145308
2015-06-02,York,Church Street,Tuesday,4005,10594
2015-06-02,York,Coney Street,Tuesday,21602,182424
2015-06-02,York,Micklegate,Tuesday,5775,522744
2015-06-02,York,Parliament Street at M&S,Tuesday,18908,584628
2015-06-02,York,Stonegate,Tuesday,14086,968082
2015-06-03,York,Church Street,Wednesday,4527,26803
2015-06-03,York,Coney Street,Wednesday,23289,318278
2015-06-03,York,Micklegate,Wednesday,6862,192034
2015-06-03,York,Parliament Street at M&S,Wednesday,22047,724885
2015-06-03,York,Stonegate,Wednesday,14948,115899
2015-06-04,York,Church Street,Thursday,4753,835798
2015-06-04,York,Coney Street,Thursday,22088,553574
2015-06-04,York,Micklegate,Thursday,7556,929841
2015-06-04,York,Parliament Street at M&S,Thursday,25163,120055
2015-06-04,York,Stonegate,Thursday,16083,421203
2015-06-05,York,Church Street,Friday,4857,377878
2015-06-05,York,Coney Street,Friday,26316,987051
2015-06-05,York,Micklegate,Friday,7912,76199
2015-06-05,York,Parliament Street at M&S,Friday,26522,161786
2015-06-05,York,Stonegate,Friday,18161,469600
2015-06-06,York,Church Street,Saturday,6265,273002
2015-06-06,York,Coney Street,Saturday,37632,21542
2015-06-06,York,Micklegate,Saturday,10150,726735
2015-06-06,York,Parliament Street at M&S,Saturday,53057,43299
2015-06-06,York,Stonegate,Saturday,29668,217216
2015-06-07,York,Church Street,Sunday,3822,468153
2015-06-07,York,Coney Street,Sunday,16997,578548
2015-06-07,York,Micklegate,Sunday,6438,27539
2015-06-07,York,Parliament Street at M&S,Sunday,31241,656006
2015-06-07,York,Stonegate,Sunday,17576,662577
2015-06-08,York,Church Street,Monday,3760,187164
2015-06-08,York,Coney Street,Monday,17851,172130
2015-06-08,York,Micklegate,Monday,5614,977357
2015-06-08,York,Parliament Street,Monday,17760,878389
2015-06-08,York,Stonegate,Monday,12796,956166
2015-06-09,York,Church Street,Tuesday,4268,488008
2015-06-09,York,Coney Street,Tuesday,23147,859272
2015-06-09,York,Micklegate,Tuesday,6327,135486
2015-06-09,York,Parliament Street,Tuesday,21592,132946
2015-06-09,York,Stonegate,Tuesday,14495,279235
2015-06-10,York,Church Street,Wednesday,4498,190556
2015-06-10,York,Coney Street,Wednesday,26655,697260
2015-06-10,York,Micklegate,Wednesday,6677,922524
2015-06-10,York,Parliament Street,Wednesday,25454,234701
2015-06-10,York,Stonegate,Wednesday,14705,3008
2015-06-11,York,Church Street,Thursday,4863,995865
2015-06-11,York,Coney Street,Thursday,24830,3236
2015-06-11,York,Micklegate,Thursday,7612,701861
2015-06-11,York,Parliament Street,Thursday,25489,765021
2015-06-11,York,Stonegate,Thursday,15027,93237
2015-06-12,York,Church Street,Friday,5464,844606
2015-06-12,York,Coney Street,Friday,29606,961852
2015-06-12,York,Micklegate,Friday,9317,400932
2015-06-12,York,Parliament Street,Friday,25646,60264
2015-06-12,York,Stonegate,Friday,17668,44919
2015-06-13,York,Church Street,Saturday,4831,540524
2015-06-13,York,Coney Street,Saturday,37615,881790
2015-06-13,York,Micklegate,Saturday,10576,366963
2015-06-13,York,Parliament Street,Saturday,22883,198996
2015-06-13,York,Stonegate,Saturday,25415,942240
2015-06-14,York,Church Street,Sunday,3337,319871
2015-06-14,York,Coney Street,Sunday,19735,489646
2015-06-14,York,Micklegate,Sunday,5336,536166
2015-06-14,York,Parliament Street,Sunday,11884,397116
2015-06-14,York,Stonegate,Sunday,16538,98045
2015-06-15,York,Church Street,Monday,4356,602848
2015-06-15,York,Coney Street,Monday,22506,99454
2015-06-15,York,Micklegate,Monday,7131,204698
2015-06-15,York,Parliament Street,Monday,20691,525500
2015-06-15,York,Stonegate,Monday,15003,785711
2015-06-16,York,Church Street,Tuesday,4322,707528
2015-06-16,York,Coney Street,Tuesday,26265,581348
2015-06-16,York,Micklegate,Tuesday,6571,815988
2015-06-16,York,Parliament Street,Tuesday,20088,42762
2015-06-16,York,Stonegate,Tuesday,15731,367732
2015-06-17,York,Church Street,Wednesday,3920,354901
2015-06-17,York,Coney Street,Wednesday,22854,778510
2015-06-17,York,Micklegate,Wednesday,5792,978272
2015-06-17,York,Parliament Street,Wednesday,17729,560913
2015-06-17,York,Stonegate,Wednesday,15629,883078
2015-06-18,York,Church Street,Thursday,4673,205406
2015-06-18,York,Coney Street,Thursday,27457,295628
2015-06-18,York,Micklegate,Thursday,6825,779419
2015-06-18,York,Parliament Street,Thursday,18825,133592
2015-06-18,York,Stonegate,Thursday,16058,252662
2015-06-19,York,Church Street,Friday,4527,367686
2015-06-19,York,Coney Street,Friday,26988,364907
2015-06-19,York,Micklegate,Friday,7350,323189
2015-06-19,York,Parliament Street,Friday,20419,889777
2015-06-19,York,Stonegate,Friday,17919,459775
2015-06-20,York,Church Street,Saturday,4911,339918
2015-06-20,York,Coney Street,Saturday,35524,561981
2015-06-20,York,Micklegate,Saturday,9248,682031
2015-06-20,York,Parliament Street,Saturday,27892,252086
2015-06-20,York,Stonegate,Saturday,33590,574615
2015-06-21,York,Church Street,Sunday,3522,694075
2015-06-21,York,Coney Street,Sunday,22733,516144
2015-06-21,York,Micklegate,Sunday,5781,177074
2015-06-21,York,Parliament Street,Sunday,14162,601791
2015-06-21,York,Stonegate,Sunday,18007,534129
2015-06-22,York,Church Street,Monday,3585,493039
2015-06-22,York,Coney Street,Monday,20480,511453
2015-06-22,York,Micklegate,Monday,5745,421868
2015-06-22,York,Parliament Street,Monday,16780,735698
2015-06-22,York,Stonegate,Monday,13521,217181
2015-06-23,York,Church Street,Tuesday,3825,723769
2015-06-23,York,Coney Street,Tuesday,22043,936685
2015-06-23,York,Micklegate,Tuesday,5759,167671
2015-06-23,York,Parliament Street,Tuesday,19450,652332
2015-06-23,York,Stonegate,Tuesday,14827,322729
2015-06-24,York,Church Street,Wednesday,4250,873138
2015-06-24,York,Coney Street,Wednesday,22436,358318
2015-06-24,York,Micklegate,Wednesday,6740,892964
2015-06-24,York,Parliament Street,Wednesday,21244,395466
2015-06-24,York,Stonegate,Wednesday,16336,497880
2015-06-25,York,Church Street,Thursday,4212,173219
2015-06-25,York,Coney Street,Thursday,24257,439844
2015-06-25,York,Micklegate,Thursday,6717,513551
2015-06-25,York,Parliament Street,Thursday,19117,661505
2015-06-25,York,Stonegate,Thursday,15505,954146
2015-06-26,York,Church Street,Friday,4592,399462
